species_code,season,start_year,end_year,start_date,end_date,srd_id,longitude,latitude,abd,abd_ppy,abd_ppy_lower,abd_ppy_upper,abd_ppy_nonzero,abd_trend,abd_trend_lower,abd_trend_upper
woothr,breeding,2012,2022,05-31,08-23,282894,-8769268.229921976,5589545.055218523,0.17261295498219983,-0.7577566393263235,-4.710721770172532,3.664334223475838,False,-7.324331177888266,-38.27794547124179,43.315653418326015
woothr,breeding,2012,2022,05-31,08-23,282895,-8731649.031576823,5589544.620108052,0.14574833557809327,0.044989953813739825,-2.157056261598493,2.346871709019366,False,0.45081147494094864,-19.59276915206808,26.108897063638036
woothr,breeding,2012,2022,05-31,08-23,282896,-8694029.822754797,5589545.053925626,0.1617847156897013,-0.37948735191542093,-1.8752325978238098,2.3729557855386787,False,-3.730720193745496,-17.246493923181795,26.430666471664786
woothr,breeding,2012,2022,05-31,08-23,282897,-8656410.611869913,5589545.5439105835,0.19538715738255355,-0.13885323999936844,-1.788527863949577,1.6580005947179992,False,-1.3798883475006574,-16.51235528382725,17.8733530261292
woothr,breeding,2012,2022,05-31,08-23,282898,-8618791.398211978,5589546.119086613,0.21303882328003054,0.0795244789182682,-1.3176326757192198,1.309630417156373,False,0.79809669691564,-12.421884914652104,13.89569532790298
woothr,breeding,2012,2022,05-31,08-23,282899,-8581172.181788191,5589546.758787793,0.24273677170637495,-1.4652144562220244,-3.774356923237702,0.42570912187304133,False,-13.722856664846939,-31.937449128879447,4.3395766729264595
woothr,breeding,2012,2022,05-31,08-23,282900,-8543552.961093612,5589547.527492108,0.30862250187410156,-2.4982901261369603,-3.407901081916592,-1.3016087929906774,True,-22.353422217028008,-29.300550428787943,-12.279573035304182
woothr,breeding,2012,2022,05-31,08-23,282901,-8505933.710874813,5589549.627443736,0.4176156212475623,-2.690376870597537,-3.9987059676530734,0.3201602227625968,False,-23.869636083510592,-33.507774243319425,3.248124405197328
woothr,breeding,2012,2022,05-31,08-23,282902,-8468314.547071027,5589547.52379338,0.2926795201704289,2.943291732339105,-1.044551954185564,4.568691994002812,False,33.65355414753126,-9.96795908252185,56.32079549666054
woothr,breeding,2012,2022,05-31,08-23,282903,-8430695.34008773,5589547.521753841,0.3016121800541875,0.9579302567834249,-1.090695483380527,1.9135604063510432,False,10.002963426809286,-10.386904126023499,20.870339433762375
woothr,breeding,2012,2022,05-31,08-23,282904,-8393076.13312473,5589547.519587735,0.3248842389161028,-0.4834548186711033,-2.3626365364636674,2.2395643469363753,False,-4.730714894529631,-21.266340997559276,24.792907262123663
woothr,breeding,2012,2022,05-31,08-23,282905,-8355456.926183269,5589547.517295255,0.32713383592980405,-0.5711789879485363,-2.8114964728085767,0.7756385191868891,False,-5.567193368515899,-24.811927641109854,8.032788342330965
woothr,breeding,2012,2022,05-31,08-23,282906,-8317837.719264562,5589547.514876594,0.31921896367716324,-1.096081814691929,-2.218712528765349,-0.4204043866001751,True,-10.435693019834225,-20.098025313012467,-4.125396033981865
woothr,breeding,2012,2022,05-31,08-23,282907,-8280218.5531627275,5589546.104963772,0.22557488780954313,-0.9413361420983914,-1.8426316632637363,0.9071826887037779,False,-9.024456768584665,-16.971142575327026,9.451270996504313
woothr,breeding,2012,2022,05-31,08-23,282908,-8242599.38054176,5589545.039810897,0.17340033690032475,-1.6570500627190463,-2.6241112969959177,-0.29974772939767325,True,-15.38793110839769,-23.349614578624777,-2.9573668725284774
woothr,breeding,2012,2022,05-31,08-23,282909,-8204980.123049013,5589546.7393051665,0.26980214599369295,-0.07223677940607698,-1.6552303460454283,1.5334005596471239,False,-0.7200241431232657,-15.372273370460688,16.436547170269144
woothr,breeding,2012,2022,05-31,08-23,282910,-8167360.957488795,5589545.524898101,0.18867245249891443,1.4589067569869836,-2.173221066251547,4.652286286467839,False,15.585081573428594,-19.725512632552157,57.574960140259826
