species_code,season,start_year,end_year,start_date,end_date,srd_id,longitude,latitude,abd,abd_ppy,abd_ppy_lower,abd_ppy_upper,abd_ppy_nonzero,abd_trend,abd_trend_lower,abd_trend_upper
woothr,breeding,2012,2022,05-31,08-23,275415,-69.764366332669,45.995532676104524,0.037338244639462635,-1.3388603212708268,-3.2959489240805055,-0.485860371374225,True,-12.610092664733896,-28.476842792970224,-4.753741252486976
woothr,breeding,2012,2022,05-31,08-23,275416,-69.41917965638079,45.995532676104524,0.03774718782547856,-4.972812178328839,-7.096903761067537,-0.6167541422034751,True,-39.95473414856843,-52.10370915453376,-5.999152961082999
woothr,breeding,2012,2022,05-31,08-23,275417,-69.07399298009257,45.995532676104524,0.0438953384067607,-2.3641201169623383,-3.003324059622994,-1.3420746148681573,True,-21.27830360391705,-26.28285394758294,-12.638559358199487
woothr,breeding,2012,2022,05-31,08-23,275418,-68.72880630380438,45.995532676104524,0.06916844582834045,-2.0610973870913862,-2.8757357393302385,-0.15888251470590667,True,-18.800690669746466,-25.307427144196826,-1.5775134987290884
woothr,breeding,2012,2022,05-31,08-23,275419,-68.38361962751618,45.995532676104524,0.045692347130271364,-1.5977442268641298,-3.1243656885876963,-0.07271988434419392,True,-14.876290074127175,-27.19761760050258,-0.7248237705353322
woothr,breeding,2012,2022,05-31,08-23,275420,-68.03843295122796,45.995532676104524,0.03704353719568265,-1.759882560873114,-3.958213828339496,-0.044230373754818614,True,-16.26852732869316,-33.226785475012186,-0.44142442841009766
woothr,breeding,2012,2022,05-31,08-23,275421,-67.69324627493977,45.995532676104524,0.03430345658530447,-4.104111534112977,-8.475602234083011,-0.8247979282036142,True,-34.23423564244239,-58.75523828460455,-7.948485057451493
woothr,breeding,2012,2022,05-31,08-23,275422,-67.34805959865156,45.995532676104524,0.028447034164158662,-3.9229203279459006,-4.926100187362764,-0.6186066416709083,True,-32.98100064416255,-39.65891917963267,-6.016673209265921
woothr,breeding,2012,2022,05-31,08-23,275423,-67.00287292236335,45.995532676104524,0.014384188294498569,-3.123865378357996,-5.280650808773992,2.3544476145327473,False,-27.19385766402086,-41.87177602932329,26.202276311479423
woothr,breeding,2012,2022,05-31,08-23,275424,-66.65768624607516,45.995532676104524,0.0008966589282941806,-4.996680269881863,-9.940914857916825,-1.5274221780672146,True,-40.10538020629802,-64.9025706054307,-14.266003163112838
woothr,breeding,2012,2022,05-31,08-23,275425,-66.31249956978697,45.995532676104524,5.1318107409547726e-05,-4.910535883471882,-8.324516736874862,-1.5242140875495473,True,-39.56006354294528,-58.0693031519562,-14.238068203551945
woothr,breeding,2012,2022,05-31,08-23,276837,-96.95998033925709,45.755726314710444,0.00012148402534156826,3.3980766292524693,1.33104282647906,6.146194789285026,True,39.67690477917183,14.136649921966216,81.57008570554878
woothr,breeding,2012,2022,05-31,08-23,276838,-96.61628005391393,45.755726314710444,3.5865358281739064e-05,4.074146335301975,1.1047813796619061,5.946165763117503,True,49.08315426472731,11.613555861345182,78.17732736376098
woothr,breeding,2012,2022,05-31,08-23,276841,-95.5851791978844,45.755726314710444,0.002016084964645541,4.054271937912684,0.5013311056122383,6.695649949865762,True,48.798703890689275,5.1279362083122,91.19086285812217
woothr,breeding,2012,2022,05-31,08-23,276842,-95.24147891254124,45.755726314710444,0.001756645624627199,4.013071557615793,2.3045008390217845,5.809390893431692,True,48.210582779353196,25.587786833405413,75.89040268121336
woothr,breeding,2012,2022,05-31,08-23,276843,-94.89777862719802,45.755726314710444,0.017844004118808897,5.001371908507913,0.08028652099595085,7.44668659896093,True,62.910746732913815,0.8057720953986047,105.08328921085557
woothr,breeding,2012,2022,05-31,08-23,276844,-94.55407834185486,45.755726314710444,0.07217800554216257,2.668780466942396,0.24752660192795362,4.458423357147498,True,30.131978757628097,2.503020038083603,54.680178751895305
woothr,breeding,2012,2022,05-31,08-23,276845,-94.2103780565117,45.755726314710444,0.04622980296789141,4.342244640317443,0.8745817997776679,6.821895591692464,True,52.96840965548295,9.09817169703433,93.46517657941592
woothr,breeding,2012,2022,05-31,08-23,276846,-93.8666777711685,45.755726314710444,0.06619380729008814,6.502429584425529,3.2882671786212248,8.955007362360389,True,87.75657405904478,38.20059575497514,135.76098851815823
woothr,breeding,2012,2022,05-31,08-23,276847,-93.52297748582534,45.755726314710444,0.1104517124285048,3.972795473440882,1.9162690333768695,8.39265857163467,True,47.637678720636735,20.902467820359295,123.87143578342182
woothr,breeding,2012,2022,05-31,08-23,276848,-93.17927720048216,45.755726314710444,0.07643495257477485,3.3356394823634328,-2.0048341526171307,6.928031495590364,False,38.83575106767256,-18.333015005006793,95.39602163403855
woothr,breeding,2012,2022,05-31,08-23,276849,-92.83557691513896,45.755726314710444,0.09962080835054508,2.0085470269529733,1.1361008806527355,4.607996201846657,True,22.001625408289915,11.959786549187857,56.90935288406334
woothr,breeding,2012,2022,05-31,08-23,276850,-92.4918766297958,45.755726314710444,0.12419214754315547,4.344907989058729,2.2564674806705804,6.999987456312068,True,53.007459517028124,24.999379311288482,96.71490511849193
woothr,breeding,2012,2022,05-31,08-23,276851,-92.14817634445264,45.755726314710444,0.14518953368412818,2.4401471148092932,0.7987566535938406,3.560949416756399,True,27.262934990025812,8.280873727325911,41.892758785863606
woothr,breeding,2012,2022,05-31,08-23,276852,-91.80447605910946,45.755726314710444,0.12794541042963603,1.3418801798603126,0.29850380016859335,3.359315168645439,True,14.258777816052604,3.0254558848637148,39.15417196811608
woothr,breeding,2012,2022,05-31,08-23,276853,-91.46077577376627,45.755726314710444,0.19052176326291748,1.8762042159688397,-0.49057337735679074,3.1453862812279025,False,20.428021952882137,-4.798840424520612,36.30069378168741
